t,x,y
0.000000,3.267256,2.827433
0.000000,3.267256,2.890265
0.000000,3.267256,2.953097
0.000000,3.267256,3.015929
0.000000,3.267256,3.078761
0.000000,3.267256,3.141593
0.000000,3.267256,3.204425
0.000000,3.267256,3.267256
0.000000,3.267256,3.330088
0.000000,3.267256,3.392920
0.000000,3.267256,3.455752
0.000000,3.267256,3.518584
0.000000,3.267256,3.581416
0.000000,3.267256,3.644247
0.000000,3.267256,3.707079
0.000000,3.267256,3.769911
0.000000,3.267256,3.832743
0.000000,3.267256,3.895575
0.000000,3.267256,3.958407
0.000000,3.267256,4.021239
0.000000,3.267256,4.084070
0.000000,3.267256,4.146902
0.000000,3.267256,4.209734
0.000000,3.267256,4.272566
0.000000,3.267256,4.335398
0.000000,3.267256,4.398230
0.000000,3.267256,4.461062
0.000000,3.267256,4.523893
0.000000,3.267256,4.586725
0.000000,3.267256,4.649557
0.000000,3.267256,4.712389
0.000000,3.267256,4.775221
0.000000,3.267256,4.838053
0.000000,3.267256,4.900885
0.000000,3.267256,4.963716
0.000000,3.267256,5.026548
0.000000,3.267256,5.089380
0.000000,3.267256,5.152212
0.000000,3.267256,5.215044
0.000000,3.267256,5.277876
0.000000,3.267256,5.340708
0.000000,3.267256,5.403539
0.000000,3.267256,5.466371
0.000000,3.267256,5.529203
0.000000,3.267256,5.592035
0.000000,3.267256,5.654867
0.000000,3.267256,5.717699
0.000000,3.267256,5.780530
0.000000,3.267256,5.843362
0.000000,3.267256,5.906194
0.000000,3.267256,5.969026
0.000000,3.267256,6.031858
0.000000,3.267256,6.094690
0.000000,3.267256,6.157522
0.000000,3.267256,6.220353
0.000000,3.330088,0.000000
0.000000,3.330088,0.062832
0.000000,3.330088,0.125664
0.000000,3.330088,0.188496
0.000000,3.330088,0.251327
0.000000,3.330088,0.314159
0.000000,3.330088,0.376991
0.000000,3.330088,0.439823
0.000000,3.330088,0.502655
0.000000,3.330088,0.565487
0.000000,3.330088,0.628319
0.000000,3.330088,0.691150
0.000000,3.330088,0.753982
0.000000,3.330088,0.816814
0.000000,3.330088,0.879646
0.000000,3.330088,0.942478
0.000000,3.330088,1.005310
0.000000,3.330088,1.068142
0.000000,3.330088,1.130973
0.000000,3.330088,1.193805
0.000000,3.330088,1.256637
0.000000,3.330088,1.319469
0.000000,3.330088,1.382301
0.000000,3.330088,1.445133
0.000000,3.330088,1.507964
0.000000,3.330088,1.570796
0.000000,3.330088,1.633628
0.000000,3.330088,1.696460
0.000000,3.330088,1.759292
0.000000,3.330088,1.822124
0.000000,3.330088,1.884956
0.000000,3.330088,1.947787
0.000000,3.330088,2.010619
0.000000,3.330088,2.073451
0.000000,3.330088,2.136283
0.000000,3.330088,2.199115
0.000000,3.330088,2.261947
0.000000,3.330088,2.324779
0.000000,3.330088,2.387610
0.000000,3.330088,2.450442
0.000000,3.330088,2.513274
0.000000,3.330088,2.576106
0.000000,3.330088,2.638938
0.000000,3.330088,2.701770
0.000000,3.330088,2.764602
0.000000,3.330088,2.827433
0.000000,3.330088,2.890265
0.000000,3.330088,2.953097
0.000000,3.330088,3.015929
0.000000,3.330088,3.078761
0.000000,3.330088,3.141593
0.000000,3.330088,3.204425
0.000000,3.330088,3.267256
0.000000,3.330088,3.330088
0.000000,3.330088,3.392920
0.000000,3.330088,3.455752
0.000000,3.330088,3.518584
0.000000,3.330088,3.581416
0.000000,3.330088,3.644247
0.000000,3.330088,3.707079
0.000000,3.330088,3.769911
0.000000,3.330088,3.832743
0.000000,3.330088,3.895575
0.000000,3.330088,3.958407
0.000000,3.330088,4.021239
0.000000,3.330088,4.084070
0.000000,3.330088,4.146902
0.000000,3.330088,4.209734
0.000000,3.330088,4.272566
0.000000,3.330088,4.335398
0.000000,3.330088,4.398230
0.000000,3.330088,4.461062
0.000000,3.330088,4.523893
0.000000,3.330088,4.586725
0.000000,3.330088,4.649557
0.000000,3.330088,4.712389
0.000000,3.330088,4.775221
0.000000,3.330088,4.838053
0.000000,3.330088,4.900885
0.000000,3.330088,4.963716
0.000000,3.330088,5.026548
0.000000,3.330088,5.089380
0.000000,3.330088,5.152212
0.000000,3.330088,5.215044
0.000000,3.330088,5.277876
0.000000,3.330088,5.340708
0.000000,3.330088,5.403539
0.000000,3.330088,5.466371
0.000000,3.330088,5.529203
0.000000,3.330088,5.592035
0.000000,3.330088,5.654867
0.000000,3.330088,5.717699
0.000000,3.330088,5.780530
0.000000,3.330088,5.843362
0.000000,3.330088,5.906194
0.000000,3.330088,5.969026
0.000000,3.330088,6.031858
0.000000,3.330088,6.094690
0.000000,3.330088,6.157522
0.000000,3.330088,6.220353
0.000000,3.392920,0.000000
0.000000,3.392920,0.062832
0.000000,3.392920,0.125664
0.000000,3.392920,0.188496
0.000000,3.392920,0.251327
0.000000,3.392920,0.314159
0.000000,3.392920,0.376991
0.000000,3.392920,0.439823
0.000000,3.392920,0.502655
0.000000,3.392920,0.565487
0.000000,3.392920,0.628319
0.000000,3.392920,0.691150
0.000000,3.392920,0.753982
0.000000,3.392920,0.816814
0.000000,3.392920,0.879646
0.000000,3.392920,0.942478
0.000000,3.392920,1.005310
0.000000,3.392920,1.068142
0.000000,3.392920,1.130973
0.000000,3.392920,1.193805
0.000000,3.392920,1.256637
0.000000,3.392920,1.319469
0.000000,3.392920,1.382301
0.000000,3.392920,1.445133
0.000000,3.392920,1.507964
0.000000,3.392920,1.570796
0.000000,3.392920,1.633628
0.000000,3.392920,1.696460
0.000000,3.392920,1.759292
0.000000,3.392920,1.822124
0.000000,3.392920,1.884956
0.000000,3.392920,1.947787
0.000000,3.392920,2.010619
0.000000,3.392920,2.073451
0.000000,3.392920,2.136283
0.000000,3.392920,2.199115
0.000000,3.392920,2.261947
0.000000,3.392920,2.324779
0.000000,3.392920,2.387610
0.000000,3.392920,2.450442
0.000000,3.392920,2.513274
0.000000,3.392920,2.576106
0.000000,3.392920,2.638938
0.000000,3.392920,2.701770
0.000000,3.392920,2.764602
0.000000,3.392920,2.827433
0.000000,3.392920,2.890265
0.000000,3.392920,2.953097
0.000000,3.392920,3.015929
0.000000,3.392920,3.078761
0.000000,3.392920,3.141593
0.000000,3.392920,3.204425
0.000000,3.392920,3.267256
0.000000,3.392920,3.330088
0.000000,3.392920,3.392920
0.000000,3.392920,3.455752
0.000000,3.392920,3.518584
0.000000,3.392920,3.581416
0.000000,3.392920,3.644247
0.000000,3.392920,3.707079
0.000000,3.392920,3.769911
0.000000,3.392920,3.832743
0.000000,3.392920,3.895575
0.000000,3.392920,3.958407
0.000000,3.392920,4.021239
0.000000,3.392920,4.084070
0.000000,3.392920,4.146902
0.000000,3.392920,4.209734
0.000000,3.392920,4.272566
0.000000,3.392920,4.335398
0.000000,3.392920,4.398230
0.000000,3.392920,4.461062
0.000000,3.392920,4.523893
0.000000,3.392920,4.586725
0.000000,3.392920,4.649557
0.000000,3.392920,4.712389
0.000000,3.392920,4.775221
0.000000,3.392920,4.838053
0.000000,3.392920,4.900885
0.000000,3.392920,4.963716
0.000000,3.392920,5.026548
0.000000,3.392920,5.089380
0.000000,3.392920,5.152212
0.000000,3.392920,5.215044
0.000000,3.392920,5.277876
0.000000,3.392920,5.340708
0.000000,3.392920,5.403539
0.000000,3.392920,5.466371
0.000000,3.392920,5.529203
0.000000,3.392920,5.592035
0.000000,3.392920,5.654867
0.000000,3.392920,5.717699
0.000000,3.392920,5.780530
0.000000,3.392920,5.843362
0.000000,3.392920,5.906194
0.000000,3.392920,5.969026
0.000000,3.392920,6.031858
0.000000,3.392920,6.094690
0.000000,3.392920,6.157522
0.000000,3.392920,6.220353
0.000000,3.455752,0.000000
0.000000,3.455752,0.062832
0.000000,3.455752,0.125664
0.000000,3.455752,0.188496
0.000000,3.455752,0.251327
0.000000,3.455752,0.314159
0.000000,3.455752,0.376991
0.000000,3.455752,0.439823
0.000000,3.455752,0.502655
0.000000,3.455752,0.565487
0.000000,3.455752,0.628319
0.000000,3.455752,0.691150
0.000000,3.455752,0.753982
0.000000,3.455752,0.816814
0.000000,3.455752,0.879646
0.000000,3.455752,0.942478
0.000000,3.455752,1.005310
0.000000,3.455752,1.068142
0.000000,3.455752,1.130973
0.000000,3.455752,1.193805
0.000000,3.455752,1.256637
0.000000,3.455752,1.319469
0.000000,3.455752,1.382301
0.000000,3.455752,1.445133
0.000000,3.455752,1.507964
0.000000,3.455752,1.570796
0.000000,3.455752,1.633628
0.000000,3.455752,1.696460
0.000000,3.455752,1.759292
0.000000,3.455752,1.822124
0.000000,3.455752,1.884956
0.000000,3.455752,1.947787
0.000000,3.455752,2.010619
0.000000,3.455752,2.073451
0.000000,3.455752,2.136283
0.000000,3.455752,2.199115
0.000000,3.455752,2.261947
0.000000,3.455752,2.324779
0.000000,3.455752,2.387610
0.000000,3.455752,2.450442
0.000000,3.455752,2.513274
0.000000,3.455752,2.576106
0.000000,3.455752,2.638938
0.000000,3.455752,2.701770
0.000000,3.455752,2.764602
0.000000,3.455752,2.827433
0.000000,3.455752,2.890265
0.000000,3.455752,2.953097
0.000000,3.455752,3.015929
0.000000,3.455752,3.078761
0.000000,3.455752,3.141593
0.000000,3.455752,3.204425
0.000000,3.455752,3.267256
0.000000,3.455752,3.330088
0.000000,3.455752,3.392920
0.000000,3.455752,3.455752
0.000000,3.455752,3.518584
0.000000,3.455752,3.581416
0.000000,3.455752,3.644247
0.000000,3.455752,3.707079
0.000000,3.455752,3.769911
0.000000,3.455752,3.832743
0.000000,3.455752,3.895575
0.000000,3.455752,3.958407
0.000000,3.455752,4.021239
0.000000,3.455752,4.084070
0.000000,3.455752,4.146902
0.000000,3.455752,4.209734
0.000000,3.455752,4.272566
0.000000,3.455752,4.335398
0.000000,3.455752,4.398230
0.000000,3.455752,4.461062
0.000000,3.455752,4.523893
0.000000,3.455752,4.586725
0.000000,3.455752,4.649557
0.000000,3.455752,4.712389
0.000000,3.455752,4.775221
0.000000,3.455752,4.838053
0.000000,3.455752,4.900885
0.000000,3.455752,4.963716
0.000000,3.455752,5.026548
0.000000,3.455752,5.089380
0.000000,3.455752,5.152212
0.000000,3.455752,5.215044
0.000000,3.455752,5.277876
0.000000,3.455752,5.340708
0.000000,3.455752,5.403539
0.000000,3.455752,5.466371
0.000000,3.455752,5.529203
0.000000,3.455752,5.592035
0.000000,3.455752,5.654867
0.000000,3.455752,5.717699
0.000000,3.455752,5.780530
0.000000,3.455752,5.843362
0.000000,3.455752,5.906194
0.000000,3.455752,5.969026
0.000000,3.455752,6.031858
0.000000,3.455752,6.094690
0.000000,3.455752,6.157522
0.000000,3.455752,6.220353
0.000000,3.518584,0.000000
0.000000,3.518584,0.062832
0.000000,3.518584,0.125664
0.000000,3.518584,0.188496
0.000000,3.518584,0.251327
0.000000,3.518584,0.314159
0.000000,3.518584,0.376991
0.000000,3.518584,0.439823
0.000000,3.518584,0.502655
0.000000,3.518584,0.565487
0.000000,3.518584,0.628319
0.000000,3.518584,0.691150
0.000000,3.518584,0.753982
0.000000,3.518584,0.816814
0.000000,3.518584,0.879646
0.000000,3.518584,0.942478
0.000000,3.518584,1.005310
0.000000,3.518584,1.068142
0.000000,3.518584,1.130973
0.000000,3.518584,1.193805
0.000000,3.518584,1.256637
0.000000,3.518584,1.319469
0.000000,3.518584,1.382301
0.000000,3.518584,1.445133
0.000000,3.518584,1.507964
0.000000,3.518584,1.570796
0.000000,3.518584,1.633628
0.000000,3.518584,1.696460
0.000000,3.518584,1.759292
0.000000,3.518584,1.822124
0.000000,3.518584,1.884956
0.000000,3.518584,1.947787
0.000000,3.518584,2.010619
0.000000,3.518584,2.073451
0.000000,3.518584,2.136283
0.000000,3.518584,2.199115
0.000000,3.518584,2.261947
0.000000,3.518584,2.324779
0.000000,3.518584,2.387610
0.000000,3.518584,2.450442
0.000000,3.518584,2.513274
0.000000,3.518584,2.576106
0.000000,3.518584,2.638938
0.000000,3.518584,2.701770
0.000000,3.518584,2.764602
0.000000,3.518584,2.827433
0.000000,3.518584,2.890265
0.000000,3.518584,2.953097
0.000000,3.518584,3.015929
0.000000,3.518584,3.078761
0.000000,3.518584,3.141593
0.000000,3.518584,3.204425
0.000000,3.518584,3.267256
0.000000,3.518584,3.330088
0.000000,3.518584,3.392920
0.000000,3.518584,3.455752
0.000000,3.518584,3.518584
0.000000,3.518584,3.581416
0.000000,3.518584,3.644247
0.000000,3.518584,3.707079
0.000000,3.518584,3.769911
0.000000,3.518584,3.832743
0.000000,3.518584,3.895575
0.000000,3.518584,3.958407
0.000000,3.518584,4.021239
0.000000,3.518584,4.084070
0.000000,3.518584,4.146902
0.000000,3.518584,4.209734
0.000000,3.518584,4.272566
0.000000,3.518584,4.335398
0.000000,3.518584,4.398230
0.000000,3.518584,4.461062
0.000000,3.518584,4.523893
0.000000,3.518584,4.586725
0.000000,3.518584,4.649557
0.000000,3.518584,4.712389
0.000000,3.518584,4.775221
0.000000,3.518584,4.838053
0.000000,3.518584,4.900885
0.000000,3.518584,4.963716
0.000000,3.518584,5.026548
0.000000,3.518584,5.089380
0.000000,3.518584,5.152212
0.000000,3.518584,5.215044
0.000000,3.518584,5.277876
0.000000,3.518584,5.340708
0.000000,3.518584,5.403539
0.000000,3.518584,5.466371
0.000000,3.518584,5.529203
0.000000,3.518584,5.592035
0.000000,3.518584,5.654867
0.000000,3.518584,5.717699
0.000000,3.518584,5.780530
0.000000,3.518584,5.843362
0.000000,3.518584,5.906194
0.000000,3.518584,5.969026
0.000000,3.518584,6.031858
0.000000,3.518584,6.094690
0.000000,3.518584,6.157522
0.000000,3.518584,6.220353
0.000000,3.581416,0.000000
0.000000,3.581416,0.062832
0.000000,3.581416,0.125664
0.000000,3.581416,0.188496
0.000000,3.581416,0.251327
0.000000,3.581416,0.314159
0.000000,3.581416,0.376991
0.000000,3.581416,0.439823
0.000000,3.581416,0.502655
0.000000,3.581416,0.565487
0.000000,3.581416,0.628319
0.000000,3.581416,0.691150
0.000000,3.581416,0.753982
0.000000,3.581416,0.816814
0.000000,3.581416,0.879646
0.000000,3.581416,0.942478
0.000000,3.581416,1.005310
0.000000,3.581416,1.068142
0.000000,3.581416,1.130973
0.000000,3.581416,1.193805
0.000000,3.581416,1.256637
0.000000,3.581416,1.319469
0.000000,3.581416,1.382301
0.000000,3.581416,1.445133
0.000000,3.581416,1.507964
0.000000,3.581416,1.570796
0.000000,3.581416,1.633628
0.000000,3.581416,1.696460
0.000000,3.581416,1.759292
0.000000,3.581416,1.822124
0.000000,3.581416,1.884956
0.000000,3.581416,1.947787
0.000000,3.581416,2.010619
0.000000,3.581416,2.073451
0.000000,3.581416,2.136283
0.000000,3.581416,2.199115
0.000000,3.581416,2.261947
0.000000,3.581416,2.324779
0.000000,3.581416,2.387610
0.000000,3.581416,2.450442
0.000000,3.581416,2.513274
0.000000,3.581416,2.576106
0.000000,3.581416,2.638938
0.000000,3.581416,2.701770
0.000000,3.581416,2.764602
0.000000,3.581416,2.827433
0.000000,3.581416,2.890265
0.000000,3.581416,2.953097
0.000000,3.581416,3.015929
0.000000,3.581416,3.078761
0.000000,3.581416,3.141593
0.000000,3.581416,3.204425
0.000000,3.581416,3.267256
0.000000,3.581416,3.330088
0.000000,3.581416,3.392920
0.000000,3.581416,3.455752
0.000000,3.581416,3.518584
0.000000,3.581416,3.581416
0.000000,3.581416,3.644247
0.000000,3.581416,3.707079
0.000000,3.581416,3.769911
0.000000,3.581416,3.832743
0.000000,3.581416,3.895575
0.000000,3.581416,3.958407
0.000000,3.581416,4.021239
0.000000,3.581416,4.084070
0.000000,3.581416,4.146902
0.000000,3.581416,4.209734
0.000000,3.581416,4.272566
0.000000,3.581416,4.335398
0.000000,3.581416,4.398230
0.000000,3.581416,4.461062
0.000000,3.581416,4.523893
0.000000,3.581416,4.586725
0.000000,3.581416,4.649557
0.000000,3.581416,4.712389
0.000000,3.581416,4.775221
0.000000,3.581416,4.838053
0.000000,3.581416,4.900885
0.000000,3.581416,4.963716
0.000000,3.581416,5.026548
0.000000,3.581416,5.089380
0.000000,3.581416,5.152212
0.000000,3.581416,5.215044
0.000000,3.581416,5.277876
0.000000,3.581416,5.340708
0.000000,3.581416,5.403539
0.000000,3.581416,5.466371
0.000000,3.581416,5.529203
0.000000,3.581416,5.592035
0.000000,3.581416,5.654867
0.000000,3.581416,5.717699
0.000000,3.581416,5.780530
0.000000,3.581416,5.843362
0.000000,3.581416,5.906194
0.000000,3.581416,5.969026
0.000000,3.581416,6.031858
0.000000,3.581416,6.094690
0.000000,3.581416,6.157522
0.000000,3.581416,6.220353
0.000000,3.644247,0.000000
0.000000,3.644247,0.062832
0.000000,3.644247,0.125664
0.000000,3.644247,0.188496
0.000000,3.644247,0.251327
0.000000,3.644247,0.314159
0.000000,3.644247,0.376991
0.000000,3.644247,0.439823
0.000000,3.644247,0.502655
0.000000,3.644247,0.565487
0.000000,3.644247,0.628319
0.000000,3.644247,0.691150
0.000000,3.644247,0.753982
0.000000,3.644247,0.816814
0.000000,3.644247,0.879646
0.000000,3.644247,0.942478
0.000000,3.644247,1.005310
0.000000,3.644247,1.068142
0.000000,3.644247,1.130973
0.000000,3.644247,1.193805
0.000000,3.644247,1.256637
0.000000,3.644247,1.319469
0.000000,3.644247,1.382301
0.000000,3.644247,1.445133
0.000000,3.644247,1.507964
0.000000,3.644247,1.570796
0.000000,3.644247,1.633628
0.000000,3.644247,1.696460
0.000000,3.644247,1.759292
0.000000,3.644247,1.822124
0.000000,3.644247,1.884956
0.000000,3.644247,1.947787
0.000000,3.644247,2.010619
0.000000,3.644247,2.073451
0.000000,3.644247,2.136283
0.000000,3.644247,2.199115
0.000000,3.644247,2.261947
0.000000,3.644247,2.324779
0.000000,3.644247,2.387610
0.000000,3.644247,2.450442
0.000000,3.644247,2.513274
0.000000,3.644247,2.576106
0.000000,3.644247,2.638938
0.000000,3.644247,2.701770
0.000000,3.644247,2.764602
0.000000,3.644247,2.827433
0.000000,3.644247,2.890265
0.000000,3.644247,2.953097
0.000000,3.644247,3.015929
0.000000,3.644247,3.078761
0.000000,3.644247,3.141593
0.000000,3.644247,3.204425
0.000000,3.644247,3.267256
0.000000,3.644247,3.330088
0.000000,3.644247,3.392920
0.000000,3.644247,3.455752
0.000000,3.644247,3.518584
0.000000,3.644247,3.581416
0.000000,3.644247,3.644247
0.000000,3.644247,3.707079
0.000000,3.644247,3.769911
0.000000,3.644247,3.832743
0.000000,3.644247,3.895575
0.000000,3.644247,3.958407
0.000000,3.644247,4.021239
0.000000,3.644247,4.084070
0.000000,3.644247,4.146902
0.000000,3.644247,4.209734
0.000000,3.644247,4.272566
0.000000,3.644247,4.335398
0.000000,3.644247,4.398230
0.000000,3.644247,4.461062
0.000000,3.644247,4.523893
0.000000,3.644247,4.586725
0.000000,3.644247,4.649557
0.000000,3.644247,4.712389
0.000000,3.644247,4.775221
0.000000,3.644247,4.838053
0.000000,3.644247,4.900885
0.000000,3.644247,4.963716
0.000000,3.644247,5.026548
0.000000,3.644247,5.089380
0.000000,3.644247,5.152212
0.000000,3.644247,5.215044
0.000000,3.644247,5.277876
0.000000,3.644247,5.340708
0.000000,3.644247,5.403539
0.000000,3.644247,5.466371
0.000000,3.644247,5.529203
0.000000,3.644247,5.592035
0.000000,3.644247,5.654867
0.000000,3.644247,5.717699
0.000000,3.644247,5.780530
0.000000,3.644247,5.843362
0.000000,3.644247,5.906194
0.000000,3.644247,5.969026
0.000000,3.644247,6.031858
0.000000,3.644247,6.094690
0.000000,3.644247,6.157522
0.000000,3.644247,6.220353
0.000000,3.707079,0.000000
0.000000,3.707079,0.062832
0.000000,3.707079,0.125664
0.000000,3.707079,0.188496
0.000000,3.707079,0.251327
0.000000,3.707079,0.314159
0.000000,3.707079,0.376991
0.000000,3.707079,0.439823
0.000000,3.707079,0.502655
0.000000,3.707079,0.565487
0.000000,3.707079,0.628319
0.000000,3.707079,0.691150
0.000000,3.707079,0.753982
0.000000,3.707079,0.816814
0.000000,3.707079,0.879646
0.000000,3.707079,0.942478
0.000000,3.707079,1.005310
0.000000,3.707079,1.068142
0.000000,3.707079,1.130973
0.000000,3.707079,1.193805
0.000000,3.707079,1.256637
0.000000,3.707079,1.319469
0.000000,3.707079,1.382301
0.000000,3.707079,1.445133
0.000000,3.707079,1.507964
0.000000,3.707079,1.570796
0.000000,3.707079,1.633628
0.000000,3.707079,1.696460
0.000000,3.707079,1.759292
0.000000,3.707079,1.822124
0.000000,3.707079,1.884956
0.000000,3.707079,1.947787
0.000000,3.707079,2.010619
0.000000,3.707079,2.073451
0.000000,3.707079,2.136283
0.000000,3.707079,2.199115
0.000000,3.707079,2.261947
0.000000,3.707079,2.324779
0.000000,3.707079,2.387610
0.000000,3.707079,2.450442
0.000000,3.707079,2.513274
0.000000,3.707079,2.576106
0.000000,3.707079,2.638938
0.000000,3.707079,2.701770
0.000000,3.707079,2.764602
0.000000,3.707079,2.827433
0.000000,3.707079,2.890265
0.000000,3.707079,2.953097
0.000000,3.707079,3.015929
0.000000,3.707079,3.078761
0.000000,3.707079,3.141593
0.000000,3.707079,3.204425
0.000000,3.707079,3.267256
0.000000,3.707079,3.330088
0.000000,3.707079,3.392920
0.000000,3.707079,3.455752
0.000000,3.707079,3.518584
0.000000,3.707079,3.581416
0.000000,3.707079,3.644247
0.000000,3.707079,3.707079
0.000000,3.707079,3.769911
0.000000,3.707079,3.832743
0.000000,3.707079,3.895575
0.000000,3.707079,3.958407
0.000000,3.707079,4.021239
0.000000,3.707079,4.084070
0.000000,3.707079,4.146902
0.000000,3.707079,4.209734
0.000000,3.707079,4.272566
0.000000,3.707079,4.335398
0.000000,3.707079,4.398230
0.000000,3.707079,4.461062
0.000000,3.707079,4.523893
0.000000,3.707079,4.586725
0.000000,3.707079,4.649557
0.000000,3.707079,4.712389
0.000000,3.707079,4.775221
0.000000,3.707079,4.838053
0.000000,3.707079,4.900885
0.000000,3.707079,4.963716
0.000000,3.707079,5.026548
0.000000,3.707079,5.089380
0.000000,3.707079,5.152212
0.000000,3.707079,5.215044
0.000000,3.707079,5.277876
0.000000,3.707079,5.340708
0.000000,3.707079,5.403539
0.000000,3.707079,5.466371
0.000000,3.707079,5.529203
0.000000,3.707079,5.592035
0.000000,3.707079,5.654867
0.000000,3.707079,5.717699
0.000000,3.707079,5.780530
0.000000,3.707079,5.843362
0.000000,3.707079,5.906194
0.000000,3.707079,5.969026
0.000000,3.707079,6.031858
0.000000,3.707079,6.094690
0.000000,3.707079,6.157522
0.000000,3.707079,6.220353
0.000000,3.769911,0.000000
0.000000,3.769911,0.062832
0.000000,3.769911,0.125664
0.000000,3.769911,0.188496
0.000000,3.769911,0.251327
0.000000,3.769911,0.314159
0.000000,3.769911,0.376991
0.000000,3.769911,0.439823
0.000000,3.769911,0.502655
0.000000,3.769911,0.565487
0.000000,3.769911,0.628319
0.000000,3.769911,0.691150
0.000000,3.769911,0.753982
0.000000,3.769911,0.816814
0.000000,3.769911,0.879646
0.000000,3.769911,0.942478
0.000000,3.769911,1.005310
0.000000,3.769911,1.068142
0.000000,3.769911,1.130973
0.000000,3.769911,1.193805
0.000000,3.769911,1.256637
0.000000,3.769911,1.319469
0.000000,3.769911,1.382301
0.000000,3.769911,1.445133
0.000000,3.769911,1.507964
0.000000,3.769911,1.570796
0.000000,3.769911,1.633628
0.000000,3.769911,1.696460
0.000000,3.769911,1.759292
0.000000,3.769911,1.822124
0.000000,3.769911,1.884956
0.000000,3.769911,1.947787
0.000000,3.769911,2.010619
0.000000,3.769911,2.073451
0.000000,3.769911,2.136283
0.000000,3.769911,2.199115
0.000000,3.769911,2.261947
0.000000,3.769911,2.324779
0.000000,3.769911,2.387610
0.000000,3.769911,2.450442
0.000000,3.769911,2.513274
0.000000,3.769911,2.576106
0.000000,3.769911,2.638938
0.000000,3.769911,2.701770
0.000000,3.769911,2.764602
0.000000,3.769911,2.827433
0.000000,3.769911,2.890265
0.000000,3.769911,2.953097
0.000000,3.769911,3.015929
0.000000,3.769911,3.078761
0.000000,3.769911,3.141593
0.000000,3.769911,3.204425
0.000000,3.769911,3.267256
0.000000,3.769911,3.330088
0.000000,3.769911,3.392920
0.000000,3.769911,3.455752
0.000000,3.769911,3.518584
0.000000,3.769911,3.581416
0.000000,3.769911,3.644247
0.000000,3.769911,3.707079
0.000000,3.769911,3.769911
0.000000,3.769911,3.832743
0.000000,3.769911,3.895575
0.000000,3.769911,3.958407
0.000000,3.769911,4.021239
0.000000,3.769911,4.084070
0.000000,3.769911,4.146902
0.000000,3.769911,4.209734
0.000000,3.769911,4.272566
0.000000,3.769911,4.335398
0.000000,3.769911,4.398230
0.000000,3.769911,4.461062
0.000000,3.769911,4.523893
0.000000,3.769911,4.586725
0.000000,3.769911,4.649557
0.000000,3.769911,4.712389
0.000000,3.769911,4.775221
0.000000,3.769911,4.838053
0.000000,3.769911,4.900885
0.000000,3.769911,4.963716
0.000000,3.769911,5.026548
0.000000,3.769911,5.089380
0.000000,3.769911,5.152212
0.000000,3.769911,5.215044
0.000000,3.769911,5.277876
0.000000,3.769911,5.340708
0.000000,3.769911,5.403539
0.000000,3.769911,5.466371
0.000000,3.769911,5.529203
0.000000,3.769911,5.592035
0.000000,3.769911,5.654867
0.000000,3.769911,5.717699
0.000000,3.769911,5.780530
0.000000,3.769911,5.843362
0.000000,3.769911,5.906194
0.000000,3.769911,5.969026
0.000000,3.769911,6.031858
0.000000,3.769911,6.094690
0.000000,3.769911,6.157522
0.000000,3.769911,6.220353
0.000000,3.832743,0.000000
0.000000,3.832743,0.062832
0.000000,3.832743,0.125664
0.000000,3.832743,0.188496
0.000000,3.832743,0.251327
0.000000,3.832743,0.314159
0.000000,3.832743,0.376991
0.000000,3.832743,0.439823
0.000000,3.832743,0.502655
0.000000,3.832743,0.565487
0.000000,3.832743,0.628319
0.000000,3.832743,0.691150
0.000000,3.832743,0.753982
0.000000,3.832743,0.816814
0.000000,3.832743,0.879646
0.000000,3.832743,0.942478
0.000000,3.832743,1.005310
0.000000,3.832743,1.068142
0.000000,3.832743,1.130973
0.000000,3.832743,1.193805
0.000000,3.832743,1.256637
0.000000,3.832743,1.319469
0.000000,3.832743,1.382301
0.000000,3.832743,1.445133
0.000000,3.832743,1.507964
0.000000,3.832743,1.570796
0.000000,3.832743,1.633628
0.000000,3.832743,1.696460
0.000000,3.832743,1.759292
0.000000,3.832743,1.822124
0.000000,3.832743,1.884956
0.000000,3.832743,1.947787
0.000000,3.832743,2.010619
0.000000,3.832743,2.073451
0.000000,3.832743,2.136283
0.000000,3.832743,2.199115
0.000000,3.832743,2.261947
0.000000,3.832743,2.324779
0.000000,3.832743,2.387610
0.000000,3.832743,2.450442
0.000000,3.832743,2.513274
0.000000,3.832743,2.576106
0.000000,3.832743,2.638938
0.000000,3.832743,2.701770
0.000000,3.832743,2.764602
0.000000,3.832743,2.827433
0.000000,3.832743,2.890265
0.000000,3.832743,2.953097
0.000000,3.832743,3.015929
0.000000,3.832743,3.078761
0.000000,3.832743,3.141593
0.000000,3.832743,3.204425
0.000000,3.832743,3.267256
0.000000,3.832743,3.330088
0.000000,3.832743,3.392920
0.000000,3.832743,3.455752
0.000000,3.832743,3.518584
0.000000,3.832743,3.581416
0.000000,3.832743,3.644247
0.000000,3.832743,3.707079
0.000000,3.832743,3.769911
0.000000,3.832743,3.832743
0.000000,3.832743,3.895575
0.000000,3.832743,3.958407
0.000000,3.832743,4.021239
0.000000,3.832743,4.084070
0.000000,3.832743,4.146902
0.000000,3.832743,4.209734
0.000000,3.832743,4.272566
0.000000,3.832743,4.335398
0.000000,3.832743,4.398230
0.000000,3.832743,4.461062
0.000000,3.832743,4.523893
0.000000,3.832743,4.586725
0.000000,3.832743,4.649557
0.000000,3.832743,4.712389
0.000000,3.832743,4.775221
